movieId,title,year,rating_promedio,total_votos
7458,Troy (2004),2004,3.38,14150
8446,Sands of Iwo Jima (1949),1949,3.38,244
97936,Anna Karenina (2012),2012,3.38,868
101210,"Silence, The (Das letzte Schweigen) (2010)",2010,3.38,62
66801,Crips and Bloods: Made in America (2008),2008,3.38,62
98361,Byzantium (2012),2012,3.38,405
104908,Insidious: Chapter 2 (2013),2013,3.38,1252
178,Love & Human Remains (1993),1993,3.38,504
8495,Animal Factory (2000),2000,3.38,227
37830,Final Fantasy VII: Advent Children (2004),2004,3.38,2047
3477,Empire Records (1995),1995,3.38,3195
60303,Strange Circus (Kimyô na sâkasu) (2005),2005,3.38,103
74370,"House of the Devil, The (2009)",2009,3.38,655
45,To Die For (1995),1995,3.38,9306
2891,"Happy, Texas (1999)",1999,3.38,1364
127140,Sleeping with Other People (2015),2015,3.38,419
30846,"Assassination of Richard Nixon, The (2004)",2004,3.38,636
224338,Pieces of a Woman (2020),2020,3.38,160
6198,American Heart (1992),1992,3.38,82
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),1982,3.38,82
99220,Quartet (2012),2012,3.38,205
193916,Mirai (2018),2018,3.38,172
5179,Gloria (1980),1980,3.38,176
34696,Dirty Money (Un flic) (1972),1972,3.38,90
42728,Tristan & Isolde (2006),2006,3.38,670
267654,Harry Potter 20th Anniversary: Return to Hogwarts (2022),2022,3.38,253
610,Heavy Metal (1981),1981,3.38,8208
2045,"Far Off Place, A (1993)",1993,3.38,424
1014,Pollyanna (1960),1960,3.38,1749
40010,Duck Season (Temporada de patos) (2004),2004,3.38,110
2167,Blade (1998),1998,3.38,15679
525,"Saint of Fort Washington, The (1993)",1993,3.38,179
8376,Napoleon Dynamite (2004),2004,3.38,14216
61986,Appaloosa (2008),2008,3.38,634
1482,"Van, The (1996)",1996,3.38,516
6806,Time and Tide (Seunlau Ngaklau) (2000),2000,3.38,142
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",2009,3.38,288
41724,Wal-Mart: The High Cost of Low Price (2005),2005,3.38,231
84,Last Summer in the Hamptons (1995),1995,3.38,158
272411,Apollo 10½:  A Space Age Childhood (2022),2022,3.38,85
108780,Labor Day (2013),2013,3.38,255
58154,"Other Boleyn Girl, The (2008)",2008,3.38,1449
149011,He Never Died (2015),2015,3.38,259
93475,"Awakening, The (2011)",2011,3.38,607
82534,"Company Men, The (2010)",2010,3.38,384
265432,The Unforgivable (2021),2021,3.38,238
1657,Wonderland (1997),1997,3.38,149
5800,How to Murder Your Wife (1965),1965,3.38,181
6851,"Gas, Food, Lodging (1992)",1992,3.38,261
66335,Afro Samurai: Resurrection (2009),2009,3.38,297
100159,Sightseers (2012),2012,3.38,349
2141,"American Tail, An (1986)",1986,3.38,5291
6944,Father of the Bride (1991),1991,3.38,3963
37384,Waiting... (2005),2005,3.38,1771
8762,"No Deposit, No Return (1976)",1976,3.38,52
101218,Leviathan (2012),2012,3.38,56
106234,Great Expectations (2012),2012,3.38,72
1563,Dream With the Fishes (1997),1997,3.38,216
5836,Houseboat (1958),1958,3.38,328
4716,Bad Timing: A Sensual Obsession (1980),1980,3.38,168
151717,Long Way North (2016),2016,3.38,64
193589,Boy Erased (2018),2018,3.38,240
118354,Kill the Messenger (2014),2014,3.38,280
2145,Pretty in Pink (1986),1986,3.37,8076
4246,Bridget Jones's Diary (2001),2001,3.37,18623
1814,"Price Above Rubies, A (1998)",1998,3.37,239
340,"War, The (1994)",1994,3.37,1499
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",2010,3.37,258
55116,"Hunting Party, The (2007)",2007,3.37,258
70708,Tetro (2009),2009,3.37,123
179411,Blade of the Immortal (2017),2017,3.37,115
86548,Water for Elephants (2011),2011,3.37,1074
3659,Quatermass 2 (Enemy from Space) (1957),1957,3.37,178
122104,Kevin Hart: Seriously Funny (2010),2010,3.37,83
362,"Jungle Book, The (1994)",1994,3.37,7782
70927,To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007),2007,3.37,75
67138,Live Free or Die (2006),2006,3.37,71
3550,The Hunger (1983),1983,3.37,1195
144632,Back In Time (2015),2015,3.37,138
201368,Long Shot (2019),2019,3.37,966
27772,Ju-on: The Grudge (2002),2002,3.37,1343
64969,Yes Man (2008),2008,3.37,8294
1163,Mina Tannenbaum (1994),1994,3.37,244
50615,Killer of Sheep (1977),1977,3.37,122
51911,"Fugitive Kind, The (1959)",1959,3.37,59
33688,Parineeta (2005),2005,3.37,59
162600,Miss Peregrine's Home for Peculiar Children (2016),2016,3.37,2289
109728,Kai Po Che! (2013),2013,3.37,55
26308,Turkish Delight (Turks fruit) (1973),1973,3.37,55
4252,"Circle, The (Dayereh) (2000)",2000,3.37,161
2015,"Absent-Minded Professor, The (1961)",1961,3.37,2603
6365,"Matrix Reloaded, The (2003)",2003,3.37,29835
4289,"City of Women, The (Città delle donne, La) (1980)",1980,3.37,157
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna) (1972)",1972,3.37,98
4332,Suspect (1987),1987,3.37,407
1486,"Quiet Room, The (1996)",1996,3.37,90
5372,Calamity Jane (1953),1953,3.37,305
84944,Rango (2011),2011,3.37,5605
131658,Infinitely Polar Bear (2014),2014,3.37,117
113780,"As Above, So Below (2014)",2014,3.37,1005
25746,"Hunchback of Notre Dame, The (1923)",1923,3.37,109
2211,Secret Agent (1936),1936,3.37,284
4595,Fat Man and Little Boy (1989),1989,3.37,350
82167,Love and Other Drugs (2010),2010,3.37,2162
3270,"Cutting Edge, The (1992)",1992,3.37,1635
176571,Trinity is Still My Name (1971),1971,3.37,66
77731,Vengeance (Fuk sau) (2009),2009,3.37,97
160400,Genius (2016),2016,3.37,128
32728,"Little Girl Who Lives Down the Lane, The (1976)",1976,3.37,190
2420,"Karate Kid, The (1984)",1984,3.37,11493
285601,Boston Strangler (2023),2023,3.37,62
207213,The Traitor (2019),2019,3.37,62
48879,Catch a Fire (2006),2006,3.37,186
488,M. Butterfly (1993),1993,3.37,585
4066,I'm Gonna Git You Sucka (1988),1988,3.37,1170
281190,Babylon (2022),2022,3.37,391
80727,Middle Men (2009),2009,3.37,178
6754,Underworld (2003),2003,3.37,8612
4023,"Family Man, The (2000)",2000,3.37,5994
112550,White God (Fehér isten) (2014),2014,3.37,139
206200,Ema (2019),2019,3.37,54
4780,Liam (2000),2000,3.37,135
164264,Audrie & Daisy (2016),2016,3.37,54
110796,Le Week-End (2013),2013,3.37,81
91351,Asterix and the Big Fight (Astérix et le coup du menhir) (1989),1989,3.37,108
3483,"Road to El Dorado, The (2000)",2000,3.37,3995
1395,Tin Men (1987),1987,3.37,2289
4301,Calle 54 (2000),2000,3.37,77
102956,Take Me Home (2011),2011,3.37,77
8657,"Tin Star, The (1957)",1957,3.37,77
102819,Behind the Candelabra (2013),2013,3.37,377
5099,Heidi (1937),1937,3.37,423
4577,Casualties of War (1989),1989,3.37,884
60948,Bottle Shock (2008),2008,3.37,311
40826,Rent (2005),2005,3.37,1320
2414,Young Sherlock Holmes (1985),1985,3.37,2803
1116,"Single Girl, A (Fille seule, La) (1995)",1995,3.37,184
8689,"Shock to the System, A (1990)",1990,3.37,138
125926,Kiwi! (2006),2006,3.37,138
8499,Pretty Baby (1978),1978,3.37,230
4366,Atlantis: The Lost Empire (2001),2001,3.37,5113
106002,Ender's Game (2013),2013,3.37,5549
333,Tommy Boy (1995),1995,3.37,12644
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),1991,3.37,1176
2388,Steam: The Turkish Bath (Hamam) (1997),1997,3.37,180
45186,Mission: Impossible III (2006),2006,3.37,7870
99537,Extracted (2012),2012,3.37,130
7789,"11'09""01 - September 11 (2002)",2002,3.37,130
7236,"Boy and His Dog, A (1975)",1975,3.37,679
2337,Velvet Goldmine (1998),1998,3.37,1571
25972,Clash by Night (1952),1952,3.37,61
4939,"Final Countdown, The (1980)",1980,3.37,671
187959,Gonjiam: Haunted Asylum (2018),2018,3.37,99
30822,In Good Company (2004),2004,3.37,2161
6279,"Good Thief, The (2002)",2002,3.37,459
4869,Burnt Money (Plata Quemada) (2000),2000,3.37,91
33817,My Summer of Love (2004),2004,3.37,489
65939,Kummeli Goldrush (Kummeli kultakuume) (1997),1997,3.37,125
7758,Same Old Song (On connaît la chanson) (1997),1997,3.37,53
209333,"Bikram: Yogi, Guru, Predator (2019)",2019,3.37,53
4536,Rocket Gibraltar (1988),1988,3.37,53
5024,Come Undone (Presque Rien) (2000),2000,3.37,87
2012,Back to the Future Part III (1990),1990,3.37,26166
165483,Joe Rogan: Triggered (2016),2016,3.37,102
94864,Prometheus (2012),2012,3.37,11254
6427,"Railway Children, The (1970)",1970,3.37,162
6215,Laurel Canyon (2002),2002,3.37,678
208737,Midway (2019),2019,3.37,384
48061,Snoopy Come Home (1972),1972,3.37,320
32988,Clean (2004),2004,3.37,79
1471,Boys Life 2 (1997),1997,3.37,94
27875,Redemption: The Stan Tookie Williams Story (2004),2004,3.37,60
61816,Import/Export (2007),2007,3.37,90
152163,A War (2015),2015,3.37,75
3687,Light Years (Gandahar) (1988),1988,3.37,116
116161,Foxcatcher (2014),2014,3.37,1508
2600,eXistenZ (1999),1999,3.37,6619
5037,"Long Gray Line, The (1955)",1955,3.37,56
132496,Danny Collins (2015),2015,3.37,220
6063,May (2002),2002,3.37,876
67068,"Quick and the Dead, The (1987)",1987,3.37,82
136501,Three Little Pigs (1933),1933,3.37,82
207,"Walk in the Clouds, A (1995)",1995,3.37,5608
27826,Touch of Pink (2004),2004,3.37,119
1154,T-Men (1947),1947,3.37,130
4431,Rembrandt (1936),1936,3.37,52
113064,"Trip to Italy, The (2014)",2014,3.37,234
47808,Mutual Appreciation (2005),2005,3.37,52
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",2017,3.37,52
799,"Frighteners, The (1996)",1996,3.37,6670
52356,Copying Beethoven (2006),2006,3.37,89
66200,Two Lovers (2008),2008,3.37,378
197201,Fighting with My Family (2019),2019,3.37,478
2672,"Thirteenth Floor, The (1999)",1999,3.37,4850
467,Live Nude Girls (1995),1995,3.36,748
32170,Chronicles (Crónicas) (2004),2004,3.36,74
3199,Pal Joey (1957),1957,3.36,307
6184,"Man Who Fell to Earth, The (1976)",1976,3.36,1514
188477,Ali Wong: Hard Knock Wife (2018),2018,3.36,96
8880,Mask (1985),1985,3.36,1524
2459,"Texas Chainsaw Massacre, The (1974)",1974,3.36,4589
7455,"Mudge Boy, The (2003)",2003,3.36,59
182479,Mary and the Witch's Flower (2017),2017,3.36,236
49280,Bobby (2006),2006,3.36,553
229037,Ma Rainey's Black Bottom (2020),2020,3.36,280
7,Sabrina (1995),1995,3.36,13585
2657,"Rocky Horror Picture Show, The (1975)",1975,3.36,15472
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",1984,3.36,4033
56805,Walk Hard: The Dewey Cox Story (2007),2007,3.36,1640
1092,Basic Instinct (1992),1992,3.36,12968
4020,"Gift, The (2000)",2000,3.36,3106
195745,A Private War (2018),2018,3.36,110
64273,"Lovers, The (Les Amants) (1958)",1958,3.36,66
3333,"Killing of Sister George, The (1968)",1968,3.36,88
118101,Donald Glover: Weirdo (2011),2011,3.36,99
2738,Crimes of the Heart (1986),1986,3.36,539
4884,Trembling Before G-d (2001),2001,3.36,121
4841,Divine Madness! (1980),1980,3.36,99
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),1967,3.36,230
142628,The Brave Little Toaster to the Rescue (1997),1997,3.36,62
81641,Fair Game (2010),2010,3.36,605
1620,Kiss the Girls (1997),1997,3.36,5040
91094,"Muppets, The (2011)",2011,3.36,1493
183323,Small Town Crime (2017),2017,3.36,91
62155,Nick and Norah's Infinite Playlist (2008),2008,3.36,2303
7730,Matinee (1993),1993,3.36,200
30721,Hell Is for Heroes (1962),1962,3.36,69
249122,Oxygen (2021),2021,3.36,294
4403,"Fall of the House of Usher, The (House of Usher) (1960)",1960,3.36,381
26731,Homicide (1991),1991,3.36,127
111617,Blended (2014),2014,3.36,1148
148369,The Wave (2015),2015,3.36,239
8921,"Rose Tattoo, The (1955)",1955,3.36,76
263481,Finch (2021),2021,3.36,351
7394,Those Magnificent Men in Their Flying Machines (1965),1965,3.36,264
47465,Tideland (2005),2005,3.36,732
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),2001,3.36,173
212883,Swallow (2020),2020,3.36,191
8534,Two Brothers (Deux frères) (2004),2004,3.36,216
8661,How the West Was Won (1962),1962,3.36,288
177483,The Strange Thing About the Johnsons (2011),2011,3.36,72
4671,Sweetie (1989),1989,3.36,144
167426,Manifesto (2015),2015,3.36,54
4443,Outland (1981),1981,3.36,1240
2340,Meet Joe Black (1998),1998,3.36,7193
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",2012,3.36,79
1892,"Perfect Murder, A (1998)",1998,3.36,4774
33421,Dear Wendy (2005),2005,3.36,208
2293,Shadrach (1998),1998,3.36,86
25765,"Fall of the House of Usher, The (chute de la maison Usher, La) (1928)",1928,3.36,68
105653,Escape Plan (2013),2013,3.36,1936
32632,Electra Glide in Blue (1973),1973,3.36,100
7009,Lorenzo's Oil (1992),1992,3.36,724
215685,Bad Trip (2020),2020,3.36,221
166655,Hell House LLC (2015),2015,3.36,235
2996,Music of the Heart (1999),1999,3.36,776
278820,The Woman King (2022),2022,3.36,185
4299,"Knight's Tale, A (2001)",2001,3.36,10077
203749,Heroic Losers (2019),2019,3.36,64
51091,Black Snake Moan (2006),2006,3.36,1445
26985,Nirvana (1997),1997,3.36,142
4823,Serendipity (2001),2001,3.36,5356
1093,"Doors, The (1991)",1991,3.36,8116
6387,Once a Thief (Zong heng si hai) (1991),1991,3.36,255
80553,Howl (2010),2010,3.36,191
663,Kids in the Hall: Brain Candy (1996),1996,3.36,3384
633,Denise Calls Up (1995),1995,3.36,328
8980,Our Music (Notre musique) (2004),2004,3.36,74
7637,Irma Vep (1996),1996,3.36,222
755,Kim (1950),1950,3.36,155
114265,Laggies (2014),2014,3.36,405
136443,Gabriel Iglesias: Hot and Fluffy (2007),2007,3.36,88
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),2001,3.36,211
155625,Under the Shadow (2016),2016,3.36,267
46653,"300 Spartans, The (1962)",1962,3.36,137
151695,The Survivalist (2015),2015,3.36,214
7708,Bedazzled (1967),1967,3.36,505
1840,He Got Game (1998),1998,3.36,1809
96314,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),2012,3.36,382
6281,Phone Booth (2002),2002,3.36,9092
33615,Madagascar (2005),2005,3.36,9708
4791,Valdez Is Coming (1971),1971,3.36,84
203557,Fisherman's Friends (2019),2019,3.36,63
8407,"Molly Maguires, The (1970)",1970,3.36,63
290213,The Equalizer 3 (2023),2023,3.36,56
128520,The Wedding Ringer (2015),2015,3.36,528
490,Malice (1993),1993,3.36,3292
172813,The Wizard of Lies (2017),2017,3.36,157
2057,"Incredible Journey, The (1963)",1963,3.36,802
71928,Cairo Time (2009),2009,3.36,129
227877,Zola (2020),2020,3.36,122
79684,Paper Man (2009),2009,3.36,237
78116,Please Give (2010),2010,3.36,202
136564,Macbeth (2015),2015,3.36,390
38994,Separate Lies (2005),2005,3.36,94
130073,Cinderella (2015),2015,3.36,1773
26770,Diggstown (1992),1992,3.36,139
140339,Admiral (2015),2015,3.36,66
77893,Merantau (2009),2009,3.36,66
26345,"Great Waldo Pepper, The (1975)",1975,3.36,66
1315,Paris Was a Woman (1995),1995,3.36,66
46967,Scoop (2006),2006,3.36,1365
5853,Scanners (1981),1981,3.36,1736
92439,"Art of Getting By, The (2011)",2011,3.36,524
5243,"Young Master, The (Shi di chu ma) (1980)",1980,3.36,163
4777,"American Astronaut, The (2001)",2001,3.36,163
30742,Some Came Running (1958),1958,3.36,52
84120,Wittgenstein (1993),1993,3.36,52
27491,Pulse (Kairo) (2001),2001,3.36,419
30898,"Upside of Anger, The (2005)",2005,3.36,778
269638,Turning Red (2022),2022,3.36,850
210973,Ip Man 4: The Finale (2019),2019,3.36,190
5699,Tom Horn (1980),1980,3.36,107
6884,Veronica Guerin (2003),2003,3.36,438
51638,"Westerner, The (1940)",1940,3.35,93
96501,Little White Lies (Les petits mouchoirs) (2010),2010,3.35,148
61729,Ghost Town (2008),2008,3.35,1504
2245,Working Girl (1988),1988,3.35,5144
97692,We Are Legion: The Story of the Hacktivists (2012),2012,3.35,110
6936,Elf (2003),2003,3.35,11360
6576,Juggernaut (1974),1974,3.35,79
73266,Youth in Revolt (2009),2009,3.35,1367
5686,Russian Ark (Russkiy Kovcheg) (2002),2002,3.35,656
33675,After You (Après vous...) (2003),2003,3.35,103
4679,Uncle Buck (1989),1989,3.35,3586
8614,Overboard (1987),1987,3.35,1527
103275,We Steal Secrets: The Story of WikiLeaks (2013),2013,3.35,96
1871,"Friend of the Deceased, A (Priyatel pokonika) (1997)",1997,3.35,72
13,Balto (1995),1995,3.35,2107
764,Heavy (1995),1995,3.35,606
31042,Hell's Angels (1930),1930,3.35,65
37785,"Anderson Tapes, The (1971)",1971,3.35,82
158402,The Crew (2016),2016,3.35,82
51187,Kidulthood (2006),2006,3.35,123
55278,Sleuth (2007),2007,3.35,362
169400,Gantz: O (2016),2016,3.35,140
8781,"Manchurian Candidate, The (2004)",2004,3.35,3755
143444,"Bigger Splash, A (2015)",2015,3.35,232
174035,BoJack Horseman Christmas Special: Sabrina's Christmas Wish (2014),2014,3.35,75
101142,"Croods, The (2013)",2013,3.35,2809
275919,Mrs. Harris Goes to Paris (2022),2022,3.35,92
95804,Wild Bill (2011),2011,3.35,92
7039,Thunderheart (1992),1992,3.35,385
3172,Ulysses (Ulisse) (1954),1954,3.35,68
184445,The Girl in the Fog (2017),2017,3.35,85
284411,Champions (2023),2023,3.35,51
3251,Agnes of God (1985),1985,3.35,1374
4314,Our Song (2000),2000,3.35,61
7395,Cheaper by the Dozen (1950),1950,3.35,491
494,Executive Decision (1996),1996,3.35,12663
5375,"Harvey Girls, The (1946)",1946,3.35,159
1875,Clockwatchers (1997),1997,3.35,1079
3301,"Whole Nine Yards, The (2000)",2000,3.35,8972
170891,The Legend Is Born: Ip Man (2010),2010,3.35,108
6764,"Rundown, The (2003)",2003,3.35,2603
1031,Bedknobs and Broomsticks (1971),1971,3.35,4691
89837,Kill List (2011),2011,3.35,566
117871,"Water Diviner, The (2014)",2014,3.35,320
31349,I Married a Witch (1942),1942,3.35,128
118985,Big Eyes (2014),2014,3.35,906
151777,The Finest Hours (2016),2016,3.35,367
132965,Appropriate Behaviour (2014),2014,3.35,74
163955,The Promise (2016),2016,3.35,84
78088,Buried (2010),2010,3.35,1588
4981,Clockwise (1986),1986,3.35,473
6832,Regarding Henry (1991),1991,3.35,1100
26501,Choose Me (1984),1984,3.35,57
183,Mute Witness (1994),1994,3.35,627
139713,Un moment d'égarement (2015),2015,3.35,57
2803,"Pelican Brief, The (1993)",1993,3.35,5689
91653,We Bought a Zoo (2011),2011,3.35,1810
74750,[REC]² (2009),2009,3.35,676
289,Only You (1994),1994,3.35,3301
7341,The Chase (1966),1966,3.35,107
82765,Little Big Soldier (Da bing xiao jiang) (2010),2010,3.35,137
51694,Starter for 10 (2006),2006,3.35,394
2001,Lethal Weapon 2 (1989),1989,3.35,15124
26256,Support Your Local Gunfighter (1971),1971,3.35,80
26529,Asterix vs. Caesar (Astérix et la surprise de César) (1985),1985,3.35,130
49330,London to Brighton (2006),2006,3.35,70
2681,Free Enterprise (1998),1998,3.35,463
44613,Take the Lead (2006),2006,3.35,373
265550,Sing 2 (2021),2021,3.35,213
43917,Eight Below (2006),2006,3.35,795
6756,Casa de los babys (2003),2003,3.35,133
1442,Prefontaine (1997),1997,3.35,771
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),1988,3.35,342
3529,"Postman Always Rings Twice, The (1981)",1981,3.35,1105
443,"Endless Summer 2, The (1994)",1994,3.35,597
8828,Dead Ringer (1964),1964,3.35,63
8236,While the City Sleeps (1956),1956,3.35,63
5204,Death Watch (La Mort en Direct) (1980),1980,3.35,63
5239,Rude Boy (1980),1980,3.35,53
142204,Twitches Too (2007),2007,3.35,53
5593,No Way to Treat a Lady (1968),1968,3.35,96
58376,Zeitgeist: The Movie (2007),2007,3.35,940
163663,Other People (2016),2016,3.35,119
6179,"Prayer for the Dying, A (1987)",1987,3.35,66
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",1987,3.35,155
3214,American Flyers (1985),1985,3.35,425
71170,All's Well (1972),1972,3.35,56
7357,Peyton Place (1957),1957,3.35,112
72692,Mickey's Once Upon a Christmas (1999),1999,3.35,171
3628,Flying Tigers (1942),1942,3.35,332
68963,Easy Virtue (2008),2008,3.35,269
41831,They Died with Their Boots On (1941),1941,3.35,82
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",1981,3.35,377
63446,"Christmas Tale, A (Un conte de Noël) (2008)",2008,3.35,118
47493,Cabin in the Sky (1943),1943,3.35,59
74795,Green Zone (2010),2010,3.35,1996
155392,"Hello, My Name Is Doris (2016)",2016,3.35,213
171233,The Trip to Spain (2017),2017,3.35,95
280114,The Good Nurse (2022),2022,3.35,131
182825,All the Money in the World (2017),2017,3.35,563
1347,"Nightmare on Elm Street, A (1984)",1984,3.35,9714
5885,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",2002,3.35,85
450,With Honors (1994),1994,3.35,3059
221576,Enola Holmes,,3.35,1176
114392,"Homesman, The (2014)",2014,3.35,258
103203,Eden (2012),2012,3.35,62
196191,Nothing to Hide (2018),2018,3.35,75
26285,Dark Star (1974),1974,3.35,681
26155,Khartoum (1966),1966,3.35,101
93443,Goon (2011),2011,3.35,827
6401,Rio Lobo (1970),1970,3.35,218
8134,Wonderful Days (a.k.a. Sky Blue) (2003),2003,3.35,244
